Employee ID,Predicted Band,Confidence (%),Training Needed,Training Topics,Promotion Ready,PIP Required,PIP Goals,Retention Risk,Wellbeing Flag,Recommended Actions,Priority,HR Summary
EMP0423,Low,72.8,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (72.8% confidence). PIP required.Retention risk: Medium.
EMP0423,Medium,77.6,False,,False,False,,Low,True,🏥 Attendance (74%) is critically low — confidential wellbeing session recommended; 📈 Near High-performer threshold — consider stretch project assignment,Urgent,[Urgent] Medium performer (77.6% confidence). Retention risk: Low.
EMP0424,Medium,90.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.6% confidence). Retention risk: Low.
EMP0424,Medium,91.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (91.6% confidence). Retention risk: Low.
EMP0424,Medium,80.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (80.7% confidence). Retention risk: Low.
EMP0424,Medium,92.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.9% confidence). Retention risk: Low.
EMP0425,Medium,97.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.5% confidence). Retention risk: Low.
EMP0425,Medium,84.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (84.6% confidence). Retention risk: Low.
EMP0425,Medium,81.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (81.6% confidence). Retention risk: Low.
EMP0425,Medium,85.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (85.0% confidence). Retention risk: Low.
EMP0426,Medium,89.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (89.9% confidence). Retention risk: Low.
EMP0426,Medium,94.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.2% confidence). Retention risk: Low.
EMP0426,Medium,96.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.9% confidence). Retention risk: Low.
EMP0426,Medium,60.4,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (60.4% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0427,Low,59.7,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (59.7% confidence). PIP required.Retention risk: Medium.
EMP0427,Medium,91.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (91.3% confidence). Retention risk: Low.
EMP0427,Medium,67.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (67.7% confidence). Retention risk: Low.
EMP0427,Medium,86.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (86.3% confidence). Retention risk: Low.
EMP0428,Medium,72.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (72.4% confidence). Retention risk: Low.
EMP0428,Medium,63.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (63.1% confidence). Retention risk: Low.
EMP0428,Medium,94.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.1% confidence). Retention risk: Low.
EMP0428,Medium,53.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (53.8% confidence). Retention risk: Low.
EMP0429,Low,90.0,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (90.0% confidence). PIP required.Retention risk: Medium.
EMP0429,Medium,56.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (56.4% confidence). Retention risk: Low.
EMP0429,Medium,61.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (61.3% confidence). Retention risk: Low.
EMP0429,Medium,55.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (55.5% confidence). Retention risk: Low.
EMP0430,Medium,63.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (63.9% confidence). Retention risk: Low.
EMP0430,Low,56.7,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (56.7% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0430,Low,81.4,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (81.4% confidence). PIP required.Retention risk: Medium.
EMP0430,Medium,52.8,True,Collaboration and communication skills training,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Medium,[Medium] Medium performer (52.8% confidence). Training: Collaboration and communication skills training. Retention risk: Low.
EMP0431,Medium,94.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.3% confidence). Retention risk: Low.
EMP0431,Low,75.2,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (75.2% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0431,Medium,82.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (82.3% confidence). Retention risk: Low.
EMP0431,Medium,82.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (82.1% confidence). Retention risk: Low.
EMP0432,Medium,87.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (87.7% confidence). Retention risk: Low.
EMP0432,Medium,92.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.0% confidence). Retention risk: Low.
EMP0432,Medium,96.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.1% confidence). Retention risk: Low.
EMP0432,Medium,91.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (91.2% confidence). Retention risk: Low.
EMP0433,Medium,97.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.4% confidence). Retention risk: Low.
EMP0433,Medium,98.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (98.0% confidence). Retention risk: Low.
EMP0433,Medium,94.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.3% confidence). Retention risk: Low.
EMP0433,Medium,91.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (91.0% confidence). Retention risk: Low.
EMP0434,Low,83.4,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (83.4% confidence). PIP required.Retention risk: Medium.
EMP0434,Low,59.4,True,Collaboration and communication skills training,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (59.4% confidence). Training: Collaboration and communication skills training. PIP required.Retention risk: Medium.
EMP0434,Low,70.8,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (70.8% confidence). PIP required.Retention risk: Medium.
EMP0434,Low,79.3,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (79.3% confidence). PIP required.Retention risk: Medium.
EMP0435,Low,57.4,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (57.4% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0435,Low,91.3,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (91.3% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0435,Low,60.6,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (60.6% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0435,Low,67.7,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (67.7% confidence). PIP required.Retention risk: Medium.
EMP0436,Medium,85.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (85.7% confidence). Retention risk: Low.
EMP0436,Medium,98.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (98.5% confidence). Retention risk: Low.
EMP0436,Medium,86.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (86.5% confidence). Retention risk: Low.
EMP0436,Medium,92.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.3% confidence). Retention risk: Low.
EMP0437,Medium,88.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (88.4% confidence). Retention risk: Low.
EMP0437,Medium,74.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (74.7% confidence). Retention risk: Low.
EMP0437,Medium,90.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.2% confidence). Retention risk: Low.
EMP0437,Medium,83.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (83.0% confidence). Retention risk: Low.
EMP0438,Medium,67.2,False,,False,False,,Low,True,🏥 Attendance (77%) is critically low — confidential wellbeing session recommended; 📚 Targeted skills development can unlock High performance in next quarter,Urgent,[Urgent] Medium performer (67.2% confidence). Retention risk: Low.
EMP0438,Medium,90.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.7% confidence). Retention risk: Low.
EMP0438,Medium,97.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.4% confidence). Retention risk: Low.
EMP0438,Medium,86.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (86.6% confidence). Retention risk: Low.
EMP0439,Medium,52.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (52.9% confidence). Retention risk: Low.
EMP0439,Medium,69.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (69.9% confidence). Retention risk: Low.
EMP0439,Medium,68.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (68.8% confidence). Retention risk: Low.
EMP0439,Medium,68.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (68.5% confidence). Retention risk: Low.
EMP0440,Medium,71.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (71.8% confidence). Retention risk: Low.
EMP0440,Medium,86.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (86.6% confidence). Retention risk: Low.
EMP0440,Medium,96.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.4% confidence). Retention risk: Low.
EMP0440,Medium,84.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (84.7% confidence). Retention risk: Low.
EMP0441,Medium,73.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (73.7% confidence). Retention risk: Low.
EMP0441,Low,66.5,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (66.5% confidence). PIP required.Retention risk: Medium.
EMP0441,Medium,82.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (82.5% confidence). Retention risk: Low.
EMP0441,Low,72.2,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (72.2% confidence). PIP required.Retention risk: Medium.
EMP0442,Low,62.8,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (62.8% confidence). PIP required.Retention risk: Medium.
EMP0442,Low,75.3,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (75.3% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0442,Low,68.3,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (68.3% confidence). PIP required.Retention risk: Medium.
EMP0442,Medium,65.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (65.0% confidence). Retention risk: Low.
EMP0443,Medium,57.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (57.0% confidence). Retention risk: Low.
EMP0443,Medium,65.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (65.2% confidence). Retention risk: Low.
EMP0443,Medium,96.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.2% confidence). Retention risk: Low.
EMP0443,Medium,86.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (86.9% confidence). Retention risk: Low.
EMP0444,Medium,76.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (76.4% confidence). Retention risk: Low.
EMP0444,Medium,93.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (93.5% confidence). Retention risk: Low.
EMP0444,Medium,86.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (86.2% confidence). Retention risk: Low.
EMP0444,Medium,60.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (60.2% confidence). Retention risk: Low.
EMP0445,Medium,82.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (82.8% confidence). Retention risk: Low.
EMP0445,Medium,96.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.5% confidence). Retention risk: Low.
EMP0445,Medium,89.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (89.9% confidence). Retention risk: Low.
EMP0445,Medium,81.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (81.2% confidence). Retention risk: Low.
EMP0446,Medium,66.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (66.7% confidence). Retention risk: Low.
EMP0446,Medium,82.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (82.3% confidence). Retention risk: Low.
EMP0446,Medium,68.1,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (68.1% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0446,Medium,76.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (76.0% confidence). Retention risk: Low.
EMP0447,Medium,70.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (70.4% confidence). Retention risk: Low.
EMP0447,Medium,73.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (73.8% confidence). Retention risk: Low.
EMP0447,Medium,67.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (67.2% confidence). Retention risk: Low.
EMP0447,Medium,53.2,False,,False,False,,Low,True,🏥 Attendance (78%) is critically low — confidential wellbeing session recommended; 📈 Near High-performer threshold — consider stretch project assignment,Urgent,[Urgent] Medium performer (53.2% confidence). Retention risk: Low.
EMP0448,Low,90.6,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (90.6% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0448,Medium,80.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (80.3% confidence). Retention risk: Low.
EMP0448,Medium,60.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (60.0% confidence). Retention risk: Low.
EMP0448,Medium,79.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (79.0% confidence). Retention risk: Low.
EMP0449,Medium,75.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (75.8% confidence). Retention risk: Low.
EMP0449,Medium,85.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (85.9% confidence). Retention risk: Low.
EMP0449,Medium,77.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (77.1% confidence). Retention risk: Low.
EMP0449,Low,82.8,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (82.8% confidence). PIP required.Retention risk: Medium.
EMP0450,Medium,77.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (77.4% confidence). Retention risk: Low.
EMP0450,Medium,92.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.3% confidence). Retention risk: Low.
EMP0450,Medium,98.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (98.1% confidence). Retention risk: Low.
EMP0450,Medium,80.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (80.6% confidence). Retention risk: Low.
EMP0451,Medium,90.3,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (90.3% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0451,Medium,56.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (56.5% confidence). Retention risk: Low.
EMP0451,Medium,68.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (68.8% confidence). Retention risk: Low.
EMP0451,Medium,66.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (66.4% confidence). Retention risk: Low.
EMP0452,Medium,51.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (51.9% confidence). Retention risk: Low.
EMP0452,Low,54.9,True,Collaboration and communication skills training,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (54.9% confidence). Training: Collaboration and communication skills training. PIP required.Retention risk: Medium.
EMP0452,Medium,51.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (51.4% confidence). Retention risk: Low.
EMP0452,Medium,57.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (57.4% confidence). Retention risk: Low.
EMP0453,Medium,95.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.0% confidence). Retention risk: Low.
EMP0453,Medium,94.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.6% confidence). Retention risk: Low.
EMP0453,Medium,92.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.6% confidence). Retention risk: Low.
EMP0453,Medium,95.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.2% confidence). Retention risk: Low.
EMP0454,Medium,65.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (65.6% confidence). Retention risk: Low.
EMP0454,Medium,89.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (89.8% confidence). Retention risk: Low.
EMP0454,Low,56.5,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (56.5% confidence). PIP required.Retention risk: Medium.
EMP0454,Low,74.1,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (74.1% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0455,Medium,70.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (70.6% confidence). Retention risk: Low.
EMP0455,Medium,74.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (74.8% confidence). Retention risk: Low.
EMP0455,Low,58.3,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (58.3% confidence). PIP required.Retention risk: Medium.
EMP0455,Medium,91.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (91.1% confidence). Retention risk: Low.
EMP0456,Medium,94.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.5% confidence). Retention risk: Low.
EMP0456,Medium,94.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.0% confidence). Retention risk: Low.
EMP0456,Medium,98.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (98.0% confidence). Retention risk: Low.
EMP0456,Medium,90.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.6% confidence). Retention risk: Low.
EMP0457,Low,95.4,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (95.4% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
